gene	mid	chrom	start	end
MGME1	2736533965.5	20	17949554	17971767
OVOL2	2736594963.5	20	18004794	18038523
CSRP2BP	2736719302.5	20	18122962	18169033
ZNF133	2736856685.5	20	18269119	18297642
DZANK1	2736979226	20	18364011	18447831
POLR3F	2737029834	20	18447769	18465289
RBBP9	2737045840.5	20	18467182	18477889
SEC23B	2737088434	20	18488197	18542061
LINC00493	2737122250	20	18548089	18549801
DTD1	2737229854	20	18568535	18744563
LINC00652	2737344771	20	18768293	18774639
SCP2D1	2737368006.5	20	18794368	18795035
SLC24A3	2738021740.5	20	19193288	19703583
RIN2	2738498438	20	19867163	19983103
NAA20	2738579321.5	20	19997758	20014275
CRNKL1	2738599156	20	20015010	20036692
C20orf26	2738760576	20	20033194	20341348
RALGAPA2	2739106576	20	20373409	20693133
RP4-777D9.2	2739740088.5	20	21134662	21198905
PLK1S1	2739750048.5	20	21126225	21227262
XRN2	2739900507.5	20	21283940	21370465
NKX2-4	2739950640.5	20	21376003	21378668
PAX1	2740264763.5	20	21686295	21696622
RP11-125P18.1	2740618339.5	20	22034829	22055240
RP5-1004I9.1	2740964440	20	22380987	22401283
LINC00261	2741123540.5	20	22541189	22559282
FOXA2	2741136677	20	22561641	22565103
SSTR4	2741589990.5	20	23016055	23017316
CD93	2741636786.5	20	23059984	23066979
NXT1	2741906698.5	20	23331371	23335416
GZF1	2741921564.5	20	23342817	23353702
NAPB	2741951947	20	23355157	23402127
CSTL1	2741996249.5	20	23420320	23425569
CST11	2742005566	20	23431038	23433484
CST8	2742047515.5	20	23471764	23476657
CST9L	2742120682.5	20	23545367	23549388
CST9	2742158085	20	23583045	23586515
CST3	2742186863	20	23608532	23618584
CST4	2742241282	20	23666275	23669679
CST1	2742303187	20	23728188	23731576
CST2	2742379192	20	23804404	23807370
CST5	2742431784.5	20	23856570	23860389
GGTLC1	2742540858	20	23965688	23969418
RP5-1100I6.2	2742766118.5	20	24180401	24205226
SYNDIG1	2743121848.5	20	24449833	24647254
CST7	2743508520	20	24929864	24940566
APMAP	2743531893	20	24943559	24973617
ACSS1	2743586148	20	24986866	25038820
VSX1	2743632855	20	25056102	25062998
ENTPD6	2743765165.5	20	25176354	25207367
PYGB	2743826982.5	20	25228703	25278652
ABHD12	2743896804	20	25275377	25371621
GINS1	2743982082	20	25388361	25429193
NINL	2744073052	20	25433339	25566155
NANP	2744172496	20	25593569	25604813
ZNF337	2744234527	20	25654849	25667595
RP13-401N8.1	2744305930.5	20	25731852	25733399
FAM182B	2744369749	20	25744100	25848788
RP4-760C5.5	2744516491	20	25936446	25949926
FAM182A	2744624727	20	26035289	26067555
NCOR1P1	2744662663	20	26084050	26094666
RP13-329D4.3	2744687483.5	20	26113521	26114836
RP4-610C12.4	2748090702.5	20	29513580	29521215
RP4-610C12.1	2748150752	20	29558486	29596408
FRG1B	2748196238.5	20	29611855	29634012
DEFB115	2748419756	20	29845465	29847437
DEFB116	2748467006.5	20	29891013	29896390
DEFB119	2748550833.5	20	29976769	29978288
DEFB121	2748566675.5	20	29992670	29994071
DEFB122	2748586416	20	30009237	30016985
DEFB124	2748630367.5	20	30053307	30060818
REM1	2748641207	20	30063094	30072710
HM13	2748703105.5	20	30102229	30157372
ID1	2748767007	20	30193084	30194320
COX4I2	2748802555	20	30225689	30232811
BCL2L1	2748854783	20	30252253	30310703
TPX2	2748931646	20	30327072	30389610
MYLK2	2748988106.5	20	30407109	30422494
FOXS1	2749006066.5	20	30432101	30433422
DUSP15	2749020300	20	30435438	30458552
TTLL9	2749068939.5	20	30458503	30532766
PDRG1	2749109631.5	20	30532756	30539897
XKR7	2749146802.5	20	30555803	30591192
CCM2L	2749182423	20	30598251	30619985
HCK	2749238166.5	20	30640062	30689661
TM9SF4	2749299490	20	30697307	30755063
PLAGL2	2749361255	20	30780304	30795596
POFUT1	2749384381.5	20	30795681	30826472
KIF3B	2749467445.5	20	30865465	30922816
ASXL1	2749559943.5	20	30946153	31027124
C20orf112	2749675051	20	31030860	31172632
RP11-410N8.4	2749759293	20	31175279	31196697
C20orf203	2749813903.5	20	31219452	31261745
COMMD7	2749884453	20	31290491	31331805
DNMT3B	2749946981.5	20	31350189	31397164
MAPRE1	2749996260	20	31407697	31438213
EFCAB8	2750044009	20	31446727	31494681
SUN5	2750155214	20	31571577	31592241
BPIFB2	2750176765.5	20	31595404	31611517
BPIFB6	2750198958.5	20	31619452	31631855
BPIFB3	2750225637	20	31643228	31661436
BPIFB4	2750257750	20	31669331	31699559
BPIFA2	2750332701	20	31749572	31769220
BPIFA4P	2750363144.5	20	31781409	31798270
BPIFA3	2750383653.5	20	31805131	31815566
BPIFA1	2750400763	20	31823799	31831117
BPIFB1	2750457617.5	20	31870939	31897686
CDK5RAP1	2750541311	20	31946643	31989369
SNTA1	2750587034.5	20	31995759	32031700
CBFA2T2	2750731170	20	32077891	32237839
NECAB3	2750826858.5	20	32244891	32262216
C20orf144	2750824210	20	32250088	32251722
E2F1	2750842154.5	20	32263487	32274212
PXMP4	2750874614	20	32294510	32308108
ZNF341	2750923074	20	32319461	32380077
CHMP4B	2750993946	20	32399108	32442174
RALY	2751198107.5	20	32581526	32668079
EIF2S2	2751261426	20	32676102	32700140
ASIP	2751392983.5	20	32782373	32856984
AHCY	2751452919	20	32868072	32891156
ITCH	2751596784	20	32951116	33095842
DYNLRB1	2751689793	20	33104212	33128764
MAP1LC3A	2751714708.5	20	33134656	33148151
PIGU	2751779933.5	20	33148345	33264912
TP53INP2	2751869973.5	20	33292092	33301245
NCOA6	2751929315	20	33302576	33409444
GGT7	2752019898	20	33432521	33460665
ACSS2	2752063396	20	33464415	33515767
GSS	2752103233	20	33516234	33543622
MYH7B	2752150028	20	33563204	33590242
TRPC4AP	2752208745.5	20	33590205	33680676
EDEM2	2752292472	20	33703165	33735169
PROCR	2752335825.5	20	33759874	33765167
MMP24	2752412934	20	33814455	33864803
EIF6	2752443056	20	33866712	33872790
FAM83C	2752450174	20	33873532	33880206
UQCC1	2752518461.5	20	33890367	33999946
GDF5OS	2752595342.5	20	34020825	34023250
GDF5	2752605161.5	20	34021143	34042570
CEP250	2752644782	20	34043148	34099806
C20orf173	2752689445	20	34114797	34117483
ERGIC3	2752710901	20	34129785	34145407
FER1L4	2752756067.5	20	34170039	34195486
SPAG4	2752779697.5	20	34203812	34208973
CPNE1	2752801087.5	20	34213964	34241601
RBM12	2752818147.5	20	34236845	34252840
NFS1	2752844934	20	34255975	34287283
ROMO1	2752861355	20	34287192	34288908
RBM39	2752884007.5	20	34291530	34329875
PHF20	2753022409	20	34359903	34538305
SCAND1	2753117777.5	20	34541549	34547396
CNBD2	2753160880.5	20	34556527	34618624
RP4-550H1.4	2753234902	20	34660361	34662833
EPB41L1	2753355001.5	20	34742670	34820723
AAR2	2753407936	20	34824405	34844857
DLGAP4	2753598954	20	34894256	35157042
RP5-977B1.7	2753742425.5	20	35136561	35201680
MYL9	2753747362.5	20	35169885	35178230
TGIF2	2753785427	20	35201889	35222355
C20orf24	2753810897.5	20	35234223	35240962
SLA2	2753830975	20	35240719	35274621
NDRG3	2753900630	20	35280167	35374483
DSN1	2753964479	20	35380192	35402156
SOGA1	2754022272	20	35405843	35492091
TLDC2	2754086891	20	35504532	35522640
SAMHD1	2754122744	20	35518630	35580248
RBL1	2754247880	20	35624750	35724400
MROH8	2754342061.5	20	35729628	35807885
RPN2	2754412040.5	20	35807447	35870024
GHRH	2754458168.5	20	35879487	35890240
MANBAL	2754508786	20	35925297	35945665
SRC	2754577810	20	35974555	36034455
NNAT	2754724159.5	20	36149615	36152094
LINC00489	2754822915.5	20	36247698	36251523
RP4-640H8.2	2754881779	20	36305310	36311638
CTNNBL1	2754984774.5	20	36322406	36500533
VSTM2L	2755125934	20	36531504	36573754
TTI1	2755209941	20	36611407	36661865
RPRD1B	2755264663	20	36661946	36720770
TGM2	2755348623.5	20	36756861	36793776
KIAA1755	2755437337	20	36838888	36889176
BPI	2755522521	20	36932523	36965909
LBP	2755563517	20	36974757	37005667
RP4-564F22.5	2755613356	20	37034656	37045446
SNORA71C	2755631684.5	20	37058311	37058448
SNORA60	2755651384.5	20	37078011	37078148
RALGAPB	2755727785.5	20	37101457	37207504
ADIG	2755786776	20	37209836	37217106
ARHGAP40	2755828241	20	37230575	37279297
ACTR5	2755962264.5	20	37377083	37400836
PPP1R16B	2756066312.5	20	37434346	37551669
FAM83D	2756141634	20	37554953	37581705
DHX35	2756202977	20	37590976	37668368
RP11-101E14.3	2757239684	20	38660225	38672533
RP1-191L6.2	2757325645	20	38749680	38755000
MAFB	2757889489	20	39314486	39317882
TOP1	2758278597.5	20	39657456	39753129
PLCG1	2758358424	20	39765875	39804363
ZHX3	2758441208	20	39807086	39928720
LPIN3	2758552696	20	39969558	39989224
EMILIN3	2758565341.5	20	39988604	39995469
CHD6	2758712242	20	40030739	40247135
RP5-1121H13.4	2759229499.5	20	40619778	40692611
RP5-1121H13.3	2759216701	20	40642672	40644120
PTPRT	2759833187.5	20	40701390	41818375
SCARNA15	2760506562	20	41933193	41933321
SRSF6	2760662711.5	20	42086566	42092247
L3MBTL1	2760726586.5	20	42136318	42170245
SGK2	2760777832	20	42194735	42214319
IFT52	2760821058.5	20	42219569	42275938
MYBL2	2760893771.5	20	42295795	42345138
GTSF1L	2760928526	20	42354802	42355640
TOX2	2761193885.5	20	42543502	42697659
JPH2	2761351581.5	20	42740333	42816220
OSER1	2761405231	20	42825134	42838718
GDAP1L1	2761465755	20	42875885	42909015
R3HDML	2761546055.5	20	42965624	42979877
HNF4A-AS1	2761588669.5	20	43006381	43024348
HNF4A	2761619009.5	20	43029922	43061487
TTPAL	2761687191	20	43104526	43123246
SERINC3	2761711716	20	43126070	43150752
PKIG	2761777419	20	43160548	43247680
ADA	2761837578	20	43248161	43280385
RP11-445H22.3	2761878219.5	20	43285090	43324739
WISP2	2761923273.5	20	43343483	43356454
KCNK15	2761950353	20	43374419	43379677
RIMS4	2761985037	20	43384550	43438914
YWHAB	2762099067.5	20	43514350	43537175
PABPC1L	2762126637.5	20	43538701	43567964
TOMM34	2762153254	20	43570769	43589129
STK4	2762225162.5	20	43595113	43708602
KCNS1	2762298657	20	43720949	43729755
WFDC5	2762314258	20	43738091	43743815
WFDC12	2762325891	20	43752064	43753108
PI3	2762377656	20	43803515	43805187
SEMG1	2762410330.5	20	43835636	43838415
SEMG2	2762424825	20	43849939	43853101
SLPI	2762455347.5	20	43880878	43883207
MATN4	2762502947.5	20	43922114	43937171
RBPJL	2762513952	20	43935489	43945805
SDC4	2762538801	20	43953926	43977066
SYS1	2762568066.5	20	43991666	43997857
TP53TG5	2762578084.5	20	44002524	44007035
DBNDD2	2762611253.5	20	44036645	44039252
PIGT	2762623105.5	20	44044715	44054886
WFDC2	2762677564	20	44098344	44110174
SPINT3	2762715987.5	20	44141099	44144266
EPPIN	2762744137.5	20	44165623	44176042
EPPIN-WFDC6	2762744150	20	44165623	44176067
WFDC8	2762767183.5	20	44179790	44207967
WFDC9	2762821547.5	20	44236576	44259909
WFDC10A	2762832305	20	44258163	44259837
WFDC11	2762861360.5	20	44277200	44298911
WFDC13	2762907360.5	20	44330653	44337458
SPINT4	2762926034.5	20	44350988	44354471
WFDC3	2762985002	20	44402845	44420549
DNTTIP1	2763003626	20	44420574	44440068
UBE2C	2763016710.5	20	44441213	44445598
TNNC2	2763027221.5	20	44451851	44455982
SNX21	2763039735	20	44462489	44470371
ACOT8	2763051507.5	20	44470358	44486047
ZSWIM3	2763070313.5	20	44486254	44507763
SPATA25	2763089006	20	44515126	44516276
NEURL2	2763091904.5	20	44517271	44519928
CTSA	2763096876	20	44519681	44527461
PLTP	2763107349	20	44527400	44540688
PCIF1	2763143269.5	20	44563265	44576664
ZNF335	2763162356.5	20	44577290	44600813
MMP9	2763214678.5	20	44637545	44645202
SLC12A5	2763241653.5	20	44650354	44686343
NCOA5	2763277412.5	20	44689622	44718593
CD40	2763326011.5	20	44746909	44758504
CDH22	2763414658	20	44802370	44880336
SLC35C2	2763558295	20	44978165	44991815
ELMO2	2763588277	20	44994686	45035258
ZNF663P	2763638696	20	45042865	45087917
ZNF334	2763709267	20	45129729	45142195
OCSTAMP	2763747704	20	45169583	45179215
SLC13A3	2763806580.5	20	45186470	45280081
SLC2A10	2763924850.5	20	45338124	45364967
EYA2	2764243682.5	20	45523261	45817494
ZMYND8	2764485715	20	45839404	45985416
AL031666.2	2764521661.5	20	45947244	45949469
NCOA3	2764779822	20	46130669	46282365
SULF2	2764923798	20	46285654	46415332
LINC00494	2765567337.5	20	46988691	46999374
PREX1	2765915910	20	47240788	47444422
ARFGEF2	2766169133.5	20	47538425	47653232
CSE1L	2766261474	20	47662847	47713491
STAU1	2766340787	20	47730058	47804906
DDX27	2766421554	20	47835882	47860616
ZNFX1	2766451901.5	20	47862435	47894758
ZFAS1	2766473561	20	47894713	47905799
PTGIS	2766725852	20	48120409	48184685
B4GALT5	2766863253.5	20	48249480	48330417
SLC9A8	2767042316	20	48429248	48508774
SPATA2	2767098408.5	20	48519929	48530278
RNF114	2767134993.5	20	48552946	48570431
SNAI1	2767175784.5	20	48599534	48605425
TMEM189	2767307304	20	48697661	48770337
UBE2V1	2767288381	20	48697659	48732493
RP11-290F20.3	2767463482.5	20	48884021	48896334
RP11-290F20.2	2767505868.5	20	48927246	48937881
PTPN1	2767737400	20	49126889	49201301
FAM65C	2767828660	20	49202643	49308067
PARD6B	2767932484.5	20	49348079	49370280
BCAS4	2768025877.5	20	49411429	49493716
ADNP	2768099972.5	20	49505583	49547752
DPM1	2768136550.5	20	49551402	49575089
KCNG1	2768203234.5	20	49620191	49639668
NFATC2	2768664737	20	50003492	50179372
ATP9A	2768872418	20	50213051	50385175
SALL4	2768983125	20	50400579	50419061
RP5-1112F19.2	2769037198.5	20	50448334	50479453
ZFP64	2769327842.5	20	50700548	50808527
RP4-583K8.1	2769643385.5	20	51068001	51072160
TSHZ2	2770423712.5	20	51588944	52111871
ZNF217	2770770296	20	52183602	52210380
AC005808.3	2770811316	20	52224891	52251131
BCAS1	2771196911.5	20	52560078	52687135
CYP24A1	2771353555	20	52769986	52790514
PFDN4	2771403744	20	52824384	52836494
DOK5	2771753228	20	53092134	53267712
CBLN4	2773149817	20	54572494	54580530
MC3R	2773397634.5	20	54823786	54824873
FAM210B	2773512150	20	54933969	54943721
AURKA	2773529203	20	54944443	54967353
CSTF1	2773546789	20	54967448	54979520
CASS4	2773584160	20	54987312	55034398
RTFDC1	2773642100	20	55043645	55093945
GCNT7	2773657069.5	20	55066546	55100983
FAM209A	2773673675	20	55099540	55101200
FAM209B	2773683244	20	55108300	55111578
RP5-843L14.1	2773735205.5	20	55152617	55171184
TFAP2C	2773782653.5	20	55204356	55214341
BMP7	2774366049	20	55743802	55841686
SPO11	2774485237.5	20	55904813	55919052
RAE1	2774513471.5	20	55926064	55954269
RBM38	2774548731	20	55966461	55984391
CTCFL	2774658904	20	56071033	56100165
PCK1	2774712129.5	20	56136134	56141515
ZBP1	2774760520.5	20	56178900	56195531
PMEPA1	2774827508	20	56223446	56284960
AL354984.1	2775067320.5	20	56493938	56494093
RP13-379L11.1	2775218918	20	56644108	56647118
C20orf85	2775304388	20	56725958	56736208
ANKRD60	2775371935	20	56793549	56803711
PPP4R1L	2775419469	20	56807831	56884497
RAB22A	2775486962.5	20	56884750	56942565
VAPB	2775568472.5	20	56964176	57026159
APCDD1L	2775635380.5	20	57034155	57089996
APCDD1L-AS1	2775715994.5	20	57090433	57194946
RP5-907D15.3	2775747556	20	57169471	57179031
STX16	2775813765.5	20	57226337	57254584
NPEPL1	2775852589.5	20	57267667	57290902
MIR298	2775966629.5	20	57393279	57393370
GNAS	2776030313	20	57427767	57486249
NELFCD	2776136530.5	20	57556261	57570190
CTSZ	2776149576	20	57570238	57582304
TUBB1	2776171314	20	57594307	57601711
ATP5E	2776177284.5	20	57600520	57607439
SLMO2	2776186387	20	57608198	57617966
ZNF831	2776373426.5	20	57766073	57834170
EDN3	2776461569.5	20	57875480	57901049
PHACTR3	2776874489.5	20	58179601	58422768
SYCP2	2777046969	20	58438616	58508712
FAM217B	2777089582	20	58508817	58523737
CDH26	2777134130	20	58533480	58588170
C20orf197	2777212799	20	58630978	58648010
RP5-1043L13.1	2777378736	20	58713546	58897316
CDH4	2778744882.5	20	59827480	60515675
TAF4	2779168665	20	60549852	60640868
LSM14B	2779277303.5	20	60697561	60710436
PSMA7	2779288443.5	20	60711789	60718488
SS18L1	2779311500.5	20	60718849	60757542
MTG2	2779341267	20	60758099	60777825
HRH3	2779365973.5	20	60790024	60795313
OSBPL2	2779415729	20	60813578	60871270
ADRM1	2779454294.5	20	60878059	60883920
LAMA5	2779486549.5	20	60884119	60942370
RPS21	2779536178.5	20	60962170	60963577
CABLES2	2779546319.5	20	60963686	60982343
RBBP8NL	2779567246	20	60985291	61002591
GATA5	2779618094.5	20	61038551	61051028
C20orf166	2779731120.5	20	61147658	61167973
SLCO4A1	2779862027	20	61273795	61303649
LINC00686	2779902409	20	61326374	61331834
NTSR1	2779940461	20	61340187	61394125
MRGBP	2780003180	20	61427803	61431947
OGFR	2780014074.5	20	61436185	61445354
COL9A3	2780033767.5	20	61448412	61472513
TCFL5	2780056096	20	61472465	61493117
DIDO1	2780112487	20	61509088	61569276
GID8	2780146538.5	20	61569469	61576998
SLC17A9	2780165305.5	20	61584050	61599951
BHLHE23	2780211164	20	61637329	61638389
LINC00029	2780240279.5	20	61665567	61668382
RP11-305P22.9	2780251884	20	61640733	61716425
MIR124-3	2780383200	20	61809850	61809940
YTHDF1	2780410488.5	20	61826779	61847588
BIRC7	2780442852	20	61867233	61871861
NKAIN4	2780452319	20	61872134	61885894
ARFGAP1	2780485761.5	20	61904215	61920698
COL20A1	2780516716.5	20	61924536	61962287
CHRNA4	2780557384.5	20	61975418	61992741
RP11-261N11.8	2780570239.5	20	61991338	62002531
KCNQ2	2780644071.5	20	62037540	62103993
EEF1A2	2780698240.5	20	62119364	62130507
PPDPF	2780726123	20	62152075	62153561
PTK6	2780737541.5	20	62159776	62168697
SRMS	2780748815	20	62172161	62178859
C20orf195	2780759522	20	62184371	62188063
HELZ2	2780770486.5	20	62190553	62203810
GMEB2	2780808397	20	62218953	62251231
STMN3	2780851225.5	20	62271059	62284782
RTEL1	2780881793.5	20	62289642	62327335
TNFRSF6B	2780902334	20	62328019	62330039
ARFRP1	2780908048.5	20	62330475	62339012
ZGPAT	2780926772.5	20	62339440	62367495
LIME1	2780942530.5	20	62367993	62370458
SLC2A4RG	2780946341	20	62371212	62374860
ZBTB46	2780992098	20	62375017	62462569
ABHD16B	2781066758.5	20	62492564	62494343
TPD52L2	2781083077.5	20	62496645	62522900
DNAJC5	2781120264.5	20	62526533	62567386
UCKL1	2781152782	20	62571184	62587770
ZNF512B	2781207389	20	62588053	62680115
SAMD10	2781181535.5	20	62605464	62610997
SOX18	2781253340	20	62679074	62680996
TCEA2	2781272403	20	62694495	62703701
RGS19	2781280994.5	20	62704532	62710847
OPRL1	2781297487.5	20	62716367	62731998
NPBWR2	2781311153.5	20	62737171	62738526
MYT1	2781408020.5	20	62795825	62873606
PCMTD2	2781470657	20	62887119	62907585
LINC00266-1	2781501630	20	62921736	62934914
MIR3648	2791424746.5	21	9825830	9826013
TEKT4P2	2791536714.5	21	9907192	9968587
IGHV1OR21-1	2792461669.5	21	10862620	10863069
TPTE	2792547636.5	21	10906739	10990884
BAGE2	2792658708.5	21	11020840	11098927
AP003900.6	2792775742	21	11169786	11184048
ANKRD30BP2	2796013521.5	21	14410649	14418744
POTED	2796597027	21	14982496	15013908
CYP4F29P	2796816894.5	21	15215452	15220687
ANKRD20A11P	2796933249	21	15316088	15352760
AP001347.6	2797057090.5	21	15399740	15516791
LIPI	2797129027	21	15481132	15579272
RBM11	2797193421	21	15588497	15600695
ABCC13	2797277054	21	15646118	15710340
HSPA13	2797348297	21	15743434	15755510
SAMSN1	2797505461	21	15857547	15955725
AF165138.7	2797597416.5	21	15966039	16031144
NRIP1	2797984263.5	21	16333554	16437323
AL034449.1	2798664399.5	21	17065525	17065624
USP25	2798775612	21	17102342	17251232
LINC00478	2799311293	21	17442840	17982096
AP001172.3	2799389254.5	21	17789457	17791402
MIR125B2	2799561426	21	17962555	17962647
AP000473.6	2799756247.5	21	18126836	18188009
RNU6-113P	2800402740	21	18803863	18803967
C21orf37	2800415180.5	21	18811206	18821505
CXADR	2800512384	21	18884698	18942420
BTG3	2800574391.5	21	18965969	18985164
C21orf91-OT1	2800749061	21	19135630	19164842
C21orf91	2800775318.5	21	19161282	19191705
CHODL-AS1	2800831454	21	19207331	19257927
CHODL	2801227245	21	19617148	19639692
TMPRSS15	2801307528	21	19641431	19775975
AL109763.2	2801631777	21	19933581	20132323
AF240627.2	2801603538.5	21	19986747	20022680
AL157359.3	2801931304	21	20325580	20339378
NCAM2	2804241966.5	21	22370631	22915652
AP000475.2	2804743345	21	23119303	23169737
AP000705.7	2805286523.5	21	23582256	23793141
AP001255.2	2806069495.5	21	24437811	24503530
AP000470.2	2807142894.5	21	25527482	25560657
AP000476.1	2807430662.5	21	25801052	25862623
AP000235.2	2807920286.5	21	26212862	26430061
AP000235.3	2808033858.5	21	26427846	26442221
AP000233.4	2808222767	21	26541743	26706141
LINC00158	2808379898	21	26758131	26804015
MRPL39	2808567723.5	21	26957966	26979831
JAM2	2808648059.5	21	27011582	27086887
ATP5J	2808700892.5	21	27096789	27107346
GABPA	2808724651	21	27106879	27144773
APP	2808996741.5	21	27252859	27542974
AP000230.1	2809165269.5	21	27543187	27589702
AP001597.1	2809458741.5	21	27778260	27941573
CYYR1	2809490890.5	21	27838526	27945605
ADAMTS1	2809811722	21	28208064	28217730
ADAMTS5	2809913356.5	21	28290229	28338834
AP001604.3	2810374876	21	28731202	28820900
AP001607.1	2810617236	21	29011010	29025812
LINC00113	2810709160	21	29097116	29123554
AJ006995.3	2810941252	21	29327238	29357616
AL035610.1	2811064156.5	21	29420731	29509932
AL035610.2	2811143524.5	21	29488411	29600988
AF131217.1	2811528243.5	21	29811665	30047172
